"ID(索引，策划填)"	"时装模板ID"	"强化等级(0-15)"	"部件索引(0-5)"	"消耗道具（ID/数量）"	"属性转化比例"	"生效开关(填false此部件不参与计算)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"12515"	"281078"	"2"	"1"	"282164,10"	"0.200000"	"1"	
"12516"	"281078"	"3"	"1"	"282164,15"	"0.200000"	"1"	
"12517"	"281078"	"4"	"1"	"282164,15"	"0.200000"	"1"	
"12518"	"281078"	"5"	"1"	"282164,15"	"0.200000"	"1"	
"12519"	"281078"	"6"	"1"	"282164,20"	"0.200000"	"1"	
"12520"	"281078"	"7"	"1"	"282164,20"	"0.200000"	"1"	
"12521"	"281078"	"8"	"1"	"282164,20"	"0.200000"	"1"	
"12522"	"281078"	"9"	"1"	"282164,30"	"0.200000"	"1"	
"12523"	"281078"	"10"	"1"	"282164,30"	"0.200000"	"1"	
"12524"	"281078"	"11"	"1"	"282164,30"	"0.200000"	"1"	
"12525"	"281078"	"12"	"1"	"282164,30"	"0.200000"	"1"	
"12526"	"281078"	"13"	"1"	"282164,30"	"0.200000"	"1"	
"12527"	"281078"	"14"	"1"	"282164,30"	"0.200000"	"1"	
"12528"	"281078"	"15"	"1"	"282164,30"	"0.200000"	"1"	
"12529"	"281078"	"0"	"2"	"282165,15"	"0.200000"	"1"	
"12530"	"281078"	"1"	"2"	"282165,10"	"0.200000"	"1"	
"12531"	"281078"	"2"	"2"	"282165,10"	"0.200000"	"1"	
"12532"	"281078"	"3"	"2"	"282165,15"	"0.200000"	"1"	
"12533"	"281078"	"4"	"2"	"282165,15"	"0.200000"	"1"	
"12534"	"281078"	"5"	"2"	"282165,15"	"0.200000"	"1"	
"12535"	"281078"	"6"	"2"	"282165,20"	"0.200000"	"1"	
"12536"	"281078"	"7"	"2"	"282165,20"	"0.200000"	"1"	
"12537"	"281078"	"8"	"2"	"282165,20"	"0.200000"	"1"	
"12538"	"281078"	"9"	"2"	"282165,30"	"0.200000"	"1"	
"12539"	"281078"	"10"	"2"	"282165,30"	"0.200000"	"1"	
"12540"	"281078"	"11"	"2"	"282165,30"	"0.200000"	"1"	
"12541"	"281078"	"12"	"2"	"282165,30"	"0.200000"	"1"	
"12542"	"281078"	"13"	"2"	"282165,30"	"0.200000"	"1"	
"12543"	"281078"	"14"	"2"	"282165,30"	"0.200000"	"1"	
"12544"	"281078"	"15"	"2"	"282165,30"	"0.200000"	"1"	
"12545"	"281078"	"0"	"3"	"282163,15"	"0.200000"	"0"	
"12546"	"281078"	"1"	"3"	"282163,10"	"0.200000"	"0"	
"12547"	"281078"	"2"	"3"	"282163,10"	"0.200000"	"0"	
"12548"	"281078"	"3"	"3"	"282163,15"	"0.200000"	"0"	
"12549"	"281078"	"4"	"3"	"282163,15"	"0.200000"	"0"	
"12550"	"281078"	"5"	"3"	"282163,15"	"0.200000"	"0"	
"12551"	"281078"	"6"	"3"	"282163,20"	"0.200000"	"0"	
"12552"	"281078"	"7"	"3"	"282163,20"	"0.200000"	"0"	
"12553"	"281078"	"8"	"3"	"282163,20"	"0.200000"	"0"	
"12554"	"281078"	"9"	"3"	"282163,30"	"0.200000"	"0"	
"12555"	"281078"	"10"	"3"	"282163,30"	"0.200000"	"0"	
"12556"	"281078"	"11"	"3"	"282163,30"	"0.200000"	"0"	
"12557"	"281078"	"12"	"3"	"282163,30"	"0.200000"	"0"	
"12558"	"281078"	"13"	"3"	"282163,30"	"0.200000"	"0"	
"12559"	"281078"	"14"	"3"	"282163,30"	"0.200000"	"0"	
"12560"	"281078"	"15"	"3"	"282163,30"	"0.200000"	"0"	
"12561"	"281078"	"0"	"4"	"282164,15"	"0.200000"	"0"	
"12562"	"281078"	"1"	"4"	"282164,10"	"0.200000"	"0"	
"12563"	"281078"	"2"	"4"	"282164,10"	"0.200000"	"0"	
"12564"	"281078"	"3"	"4"	"282164,15"	"0.200000"	"0"	
"12565"	"281078"	"4"	"4"	"282164,15"	"0.200000"	"0"	
"12566"	"281078"	"5"	"4"	"282164,15"	"0.200000"	"0"	
"12567"	"281078"	"6"	"4"	"282164,20"	"0.200000"	"0"	
"12568"	"281078"	"7"	"4"	"282164,20"	"0.200000"	"0"	
"12569"	"281078"	"8"	"4"	"282164,20"	"0.200000"	"0"	
"12570"	"281078"	"9"	"4"	"282164,30"	"0.200000"	"0"	
"12571"	"281078"	"10"	"4"	"282164,30"	"0.200000"	"0"	
"12572"	"281078"	"11"	"4"	"282164,30"	"0.200000"	"0"	
"12573"	"281078"	"12"	"4"	"282164,30"	"0.200000"	"0"	
"12574"	"281078"	"13"	"4"	"282164,30"	"0.200000"	"0"	
"12575"	"281078"	"14"	"4"	"282164,30"	"0.200000"	"0"	
"12576"	"281078"	"15"	"4"	"282164,30"	"0.200000"	"0"	
"12577"	"281078"	"0"	"5"	"282165,15"	"0.200000"	"0"	
"12578"	"281078"	"1"	"5"	"282165,10"	"0.200000"	"0"	
"12579"	"281078"	"2"	"5"	"282165,10"	"0.200000"	"0"	
"12580"	"281078"	"3"	"5"	"282165,15"	"0.200000"	"0"	
"12581"	"281078"	"4"	"5"	"282165,15"	"0.200000"	"0"	
"12582"	"281078"	"5"	"5"	"282165,15"	"0.200000"	"0"	
"12583"	"281078"	"6"	"5"	"282165,20"	"0.200000"	"0"	
"12584"	"281078"	"7"	"5"	"282165,20"	"0.200000"	"0"	
"12585"	"281078"	"8"	"5"	"282165,20"	"0.200000"	"0"	
"12586"	"281078"	"9"	"5"	"282165,30"	"0.200000"	"0"	
"12587"	"281078"	"10"	"5"	"282165,30"	"0.200000"	"0"	
"12588"	"281078"	"11"	"5"	"282165,30"	"0.200000"	"0"	
"12589"	"281078"	"12"	"5"	"282165,30"	"0.200000"	"0"	
"12590"	"281078"	"13"	"5"	"282165,30"	"0.200000"	"0"	
"12591"	"281078"	"14"	"5"	"282165,30"	"0.200000"	"0"	
"12592"	"281078"	"15"	"5"	"282165,30"	"0.200000"	"0"	
"12593"	"281081"	"0"	"0"	"282166,15"	"0.200000"	"1"	
"12594"	"281081"	"1"	"0"	"282166,10"	"0.200000"	"1"	
"12595"	"281081"	"2"	"0"	"282166,10"	"0.200000"	"1"	
"12596"	"281081"	"3"	"0"	"282166,15"	"0.200000"	"1"	
"12597"	"281081"	"4"	"0"	"282166,15"	"0.200000"	"1"	
"12598"	"281081"	"5"	"0"	"282166,15"	"0.200000"	"1"	
"12599"	"281081"	"6"	"0"	"282166,20"	"0.200000"	"1"	
"12600"	"281081"	"7"	"0"	"282166,20"	"0.200000"	"1"	
"12601"	"281081"	"8"	"0"	"282166,20"	"0.200000"	"1"	
"12602"	"281081"	"9"	"0"	"282166,30"	"0.200000"	"1"	
"12603"	"281081"	"10"	"0"	"282166,30"	"0.200000"	"1"	
"12604"	"281081"	"11"	"0"	"282166,30"	"0.200000"	"1"	
"12605"	"281081"	"12"	"0"	"282166,30"	"0.200000"	"1"	
"12606"	"281081"	"13"	"0"	"282166,30"	"0.200000"	"1"	
"12607"	"281081"	"14"	"0"	"282166,30"	"0.200000"	"1"	
"12608"	"281081"	"15"	"0"	"282166,30"	"0.200000"	"1"	
"12609"	"281081"	"0"	"1"	"282167,15"	"0.200000"	"1"	
"12610"	"281081"	"1"	"1"	"282167,10"	"0.200000"	"1"	
"12611"	"281081"	"2"	"1"	"282167,10"	"0.200000"	"1"	
"12612"	"281081"	"3"	"1"	"282167,15"	"0.200000"	"1"	
"12613"	"281081"	"4"	"1"	"282167,15"	"0.200000"	"1"	
"12614"	"281081"	"5"	"1"	"282167,15"	"0.200000"	"1"	
"12615"	"281081"	"6"	"1"	"282167,20"	"0.200000"	"1"	
"12616"	"281081"	"7"	"1"	"282167,20"	"0.200000"	"1"	
"12617"	"281081"	"8"	"1"	"282167,20"	"0.200000"	"1"	
"12618"	"281081"	"9"	"1"	"282167,30"	"0.200000"	"1"	
"12619"	"281081"	"10"	"1"	"282167,30"	"0.200000"	"1"	
"12620"	"281081"	"11"	"1"	"282167,30"	"0.200000"	"1"	
"12621"	"281081"	"12"	"1"	"282167,30"	"0.200000"	"1"	
"12622"	"281081"	"13"	"1"	"282167,30"	"0.200000"	"1"	
"12623"	"281081"	"14"	"1"	"282167,30"	"0.200000"	"1"	
"12624"	"281081"	"15"	"1"	"282167,30"	"0.200000"	"1"	
"12625"	"281081"	"0"	"2"	"282168,15"	"0.200000"	"1"	
"12626"	"281081"	"1"	"2"	"282168,10"	"0.200000"	"1"	
"12627"	"281081"	"2"	"2"	"282168,10"	"0.200000"	"1"	
"12628"	"281081"	"3"	"2"	"282168,15"	"0.200000"	"1"	
"12629"	"281081"	"4"	"2"	"282168,15"	"0.200000"	"1"	
"12630"	"281081"	"5"	"2"	"282168,15"	"0.200000"	"1"	
"12631"	"281081"	"6"	"2"	"282168,20"	"0.200000"	"1"	
"12632"	"281081"	"7"	"2"	"282168,20"	"0.200000"	"1"	
"12633"	"281081"	"8"	"2"	"282168,20"	"0.200000"	"1"	
"12634"	"281081"	"9"	"2"	"282168,30"	"0.200000"	"1"	
"12635"	"281081"	"10"	"2"	"282168,30"	"0.200000"	"1"	
"12636"	"281081"	"11"	"2"	"282168,30"	"0.200000"	"1"	
"12637"	"281081"	"12"	"2"	"282168,30"	"0.200000"	"1"	
"12638"	"281081"	"13"	"2"	"282168,30"	"0.200000"	"1"	
"12639"	"281081"	"14"	"2"	"282168,30"	"0.200000"	"1"	
"12640"	"281081"	"15"	"2"	"282168,30"	"0.200000"	"1"	
"12641"	"281081"	"0"	"3"	"282166,15"	"0.200000"	"0"	
"12642"	"281081"	"1"	"3"	"282166,10"	"0.200000"	"0"	
"12643"	"281081"	"2"	"3"	"282166,10"	"0.200000"	"0"	
"12644"	"281081"	"3"	"3"	"282166,15"	"0.200000"	"0"	
"12645"	"281081"	"4"	"3"	"282166,15"	"0.200000"	"0"	
"12646"	"281081"	"5"	"3"	"282166,15"	"0.200000"	"0"	
"12647"	"281081"	"6"	"3"	"282166,20"	"0.200000"	"0"	
"12648"	"281081"	"7"	"3"	"282166,20"	"0.200000"	"0"	
"12649"	"281081"	"8"	"3"	"282166,20"	"0.200000"	"0"	
"12650"	"281081"	"9"	"3"	"282166,30"	"0.200000"	"0"	
"12651"	"281081"	"10"	"3"	"282166,30"	"0.200000"	"0"	
"12652"	"281081"	"11"	"3"	"282166,30"	"0.200000"	"0"	
"12653"	"281081"	"12"	"3"	"282166,30"	"0.200000"	"0"	
"12654"	"281081"	"13"	"3"	"282166,30"	"0.200000"	"0"	
"12655"	"281081"	"14"	"3"	"282166,30"	"0.200000"	"0"	
"12656"	"281081"	"15"	"3"	"282166,30"	"0.200000"	"0"	
"12657"	"281081"	"0"	"4"	"282167,15"	"0.200000"	"0"	
"12658"	"281081"	"1"	"4"	"282167,10"	"0.200000"	"0"	
"12659"	"281081"	"2"	"4"	"282167,10"	"0.200000"	"0"	
"12660"	"281081"	"3"	"4"	"282167,15"	"0.200000"	"0"	
"12661"	"281081"	"4"	"4"	"282167,15"	"0.200000"	"0"	
"12662"	"281081"	"5"	"4"	"282167,15"	"0.200000"	"0"	
"12663"	"281081"	"6"	"4"	"282167,20"	"0.200000"	"0"	
"12664"	"281081"	"7"	"4"	"282167,20"	"0.200000"	"0"	
"12665"	"281081"	"8"	"4"	"282167,20"	"0.200000"	"0"	
"12666"	"281081"	"9"	"4"	"282167,30"	"0.200000"	"0"	
"12667"	"281081"	"10"	"4"	"282167,30"	"0.200000"	"0"	
"12668"	"281081"	"11"	"4"	"282167,30"	"0.200000"	"0"	
"12669"	"281081"	"12"	"4"	"282167,30"	"0.200000"	"0"	
"12670"	"281081"	"13"	"4"	"282167,30"	"0.200000"	"0"	
"12671"	"281081"	"14"	"4"	"282167,30"	"0.200000"	"0"	
"12672"	"281081"	"15"	"4"	"282167,30"	"0.200000"	"0"	
"12673"	"281081"	"0"	"5"	"282168,15"	"0.200000"	"0"	
"12674"	"281081"	"1"	"5"	"282168,10"	"0.200000"	"0"	
"12675"	"281081"	"2"	"5"	"282168,10"	"0.200000"	"0"	
"12676"	"281081"	"3"	"5"	"282168,15"	"0.200000"	"0"	
"12677"	"281081"	"4"	"5"	"282168,15"	"0.200000"	"0"	
"12678"	"281081"	"5"	"5"	"282168,15"	"0.200000"	"0"	
"12679"	"281081"	"6"	"5"	"282168,20"	"0.200000"	"0"	
"12680"	"281081"	"7"	"5"	"282168,20"	"0.200000"	"0"	
"12681"	"281081"	"8"	"5"	"282168,20"	"0.200000"	"0"	
"12682"	"281081"	"9"	"5"	"282168,30"	"0.200000"	"0"	
"12683"	"281081"	"10"	"5"	"282168,30"	"0.200000"	"0"	
"12684"	"281081"	"11"	"5"	"282168,30"	"0.200000"	"0"	
"12685"	"281081"	"12"	"5"	"282168,30"	"0.200000"	"0"	
"12686"	"281081"	"13"	"5"	"282168,30"	"0.200000"	"0"	
"12687"	"281081"	"14"	"5"	"282168,30"	"0.200000"	"0"	
"12688"	"281081"	"15"	"5"	"282168,30"	"0.200000"	"0"	
"12689"	"281082"	"0"	"0"	"282169,15"	"0.200000"	"1"	
"12690"	"281082"	"1"	"0"	"282169,10"	"0.200000"	"1"	
"12691"	"281082"	"2"	"0"	"282169,10"	"0.200000"	"1"	
"12692"	"281082"	"3"	"0"	"282169,15"	"0.200000"	"1"	
"12693"	"281082"	"4"	"0"	"282169,15"	"0.200000"	"1"	
"12694"	"281082"	"5"	"0"	"282169,15"	"0.200000"	"1"	
"12695"	"281082"	"6"	"0"	"282169,20"	"0.200000"	"1"	
"12696"	"281082"	"7"	"0"	"282169,20"	"0.200000"	"1"	
"12697"	"281082"	"8"	"0"	"282169,20"	"0.200000"	"1"	
"12698"	"281082"	"9"	"0"	"282169,30"	"0.200000"	"1"	
"12699"	"281082"	"10"	"0"	"282169,30"	"0.200000"	"1"	
"12700"	"281082"	"11"	"0"	"282169,30"	"0.200000"	"1"	
"12701"	"281082"	"12"	"0"	"282169,30"	"0.200000"	"1"	
"12702"	"281082"	"13"	"0"	"282169,30"	"0.200000"	"1"	
"12703"	"281082"	"14"	"0"	"282169,30"	"0.200000"	"1"	
"12704"	"281082"	"15"	"0"	"282169,30"	"0.200000"	"1"	
"12705"	"281082"	"0"	"1"	"282170,15"	"0.200000"	"1"	
"12706"	"281082"	"1"	"1"	"282170,10"	"0.200000"	"1"	
"12707"	"281082"	"2"	"1"	"282170,10"	"0.200000"	"1"	
"12708"	"281082"	"3"	"1"	"282170,15"	"0.200000"	"1"	
"12709"	"281082"	"4"	"1"	"282170,15"	"0.200000"	"1"	
"12710"	"281082"	"5"	"1"	"282170,15"	"0.200000"	"1"	
"12711"	"281082"	"6"	"1"	"282170,20"	"0.200000"	"1"	
"12712"	"281082"	"7"	"1"	"282170,20"	"0.200000"	"1"	
"12713"	"281082"	"8"	"1"	"282170,20"	"0.200000"	"1"	
"12714"	"281082"	"9"	"1"	"282170,30"	"0.200000"	"1"	
"12715"	"281082"	"10"	"1"	"282170,30"	"0.200000"	"1"	
"12716"	"281082"	"11"	"1"	"282170,30"	"0.200000"	"1"	
"12717"	"281082"	"12"	"1"	"282170,30"	"0.200000"	"1"	
"12718"	"281082"	"13"	"1"	"282170,30"	"0.200000"	"1"	
"12719"	"281082"	"14"	"1"	"282170,30"	"0.200000"	"1"	
"12720"	"281082"	"15"	"1"	"282170,30"	"0.200000"	"1"	
"12721"	"281082"	"0"	"2"	"282171,15"	"0.200000"	"1"	
"12722"	"281082"	"1"	"2"	"282171,10"	"0.200000"	"1"	
"12723"	"281082"	"2"	"2"	"282171,10"	"0.200000"	"1"	
"12724"	"281082"	"3"	"2"	"282171,15"	"0.200000"	"1"	
"12725"	"281082"	"4"	"2"	"282171,15"	"0.200000"	"1"	
"12726"	"281082"	"5"	"2"	"282171,15"	"0.200000"	"1"	
"12727"	"281082"	"6"	"2"	"282171,20"	"0.200000"	"1"	
"12728"	"281082"	"7"	"2"	"282171,20"	"0.200000"	"1"	
"12729"	"281082"	"8"	"2"	"282171,20"	"0.200000"	"1"	
"12730"	"281082"	"9"	"2"	"282171,30"	"0.200000"	"1"	
"12731"	"281082"	"10"	"2"	"282171,30"	"0.200000"	"1"	
"12732"	"281082"	"11"	"2"	"282171,30"	"0.200000"	"1"	
"12733"	"281082"	"12"	"2"	"282171,30"	"0.200000"	"1"	
"12734"	"281082"	"13"	"2"	"282171,30"	"0.200000"	"1"	
"12735"	"281082"	"14"	"2"	"282171,30"	"0.200000"	"1"	
"12736"	"281082"	"15"	"2"	"282171,30"	"0.200000"	"1"	
"12737"	"281082"	"0"	"3"	"282169,15"	"0.200000"	"0"	
"12738"	"281082"	"1"	"3"	"282169,10"	"0.200000"	"0"	
"12739"	"281082"	"2"	"3"	"282169,10"	"0.200000"	"0"	
"12740"	"281082"	"3"	"3"	"282169,15"	"0.200000"	"0"	
"12741"	"281082"	"4"	"3"	"282169,15"	"0.200000"	"0"	
"12742"	"281082"	"5"	"3"	"282169,15"	"0.200000"	"0"	
"12743"	"281082"	"6"	"3"	"282169,20"	"0.200000"	"0"	
"12744"	"281082"	"7"	"3"	"282169,20"	"0.200000"	"0"	
"12745"	"281082"	"8"	"3"	"282169,20"	"0.200000"	"0"	
"12746"	"281082"	"9"	"3"	"282169,30"	"0.200000"	"0"	
"12747"	"281082"	"10"	"3"	"282169,30"	"0.200000"	"0"	
"12748"	"281082"	"11"	"3"	"282169,30"	"0.200000"	"0"	
"12749"	"281082"	"12"	"3"	"282169,30"	"0.200000"	"0"	
"12750"	"281082"	"13"	"3"	"282169,30"	"0.200000"	"0"	
"12751"	"281082"	"14"	"3"	"282169,30"	"0.200000"	"0"	
"12752"	"281082"	"15"	"3"	"282169,30"	"0.200000"	"0"	
"12753"	"281082"	"0"	"4"	"282170,15"	"0.200000"	"0"	
"12754"	"281082"	"1"	"4"	"282170,10"	"0.200000"	"0"	
"12755"	"281082"	"2"	"4"	"282170,10"	"0.200000"	"0"	
"12756"	"281082"	"3"	"4"	"282170,15"	"0.200000"	"0"	
"12757"	"281082"	"4"	"4"	"282170,15"	"0.200000"	"0"	
"12758"	"281082"	"5"	"4"	"282170,15"	"0.200000"	"0"	
"12759"	"281082"	"6"	"4"	"282170,20"	"0.200000"	"0"	
"12760"	"281082"	"7"	"4"	"282170,20"	"0.200000"	"0"	
"12761"	"281082"	"8"	"4"	"282170,20"	"0.200000"	"0"	
"12762"	"281082"	"9"	"4"	"282170,30"	"0.200000"	"0"	
"12763"	"281082"	"10"	"4"	"282170,30"	"0.200000"	"0"	
"12764"	"281082"	"11"	"4"	"282170,30"	"0.200000"	"0"	
"12765"	"281082"	"12"	"4"	"282170,30"	"0.200000"	"0"	
"12766"	"281082"	"13"	"4"	"282170,30"	"0.200000"	"0"	
"12767"	"281082"	"14"	"4"	"282170,30"	"0.200000"	"0"	
"12768"	"281082"	"15"	"4"	"282170,30"	"0.200000"	"0"	
"12769"	"281082"	"0"	"5"	"282171,15"	"0.200000"	"0"	
"12770"	"281082"	"1"	"5"	"282171,10"	"0.200000"	"0"	
"12771"	"281082"	"2"	"5"	"282171,10"	"0.200000"	"0"	
"12772"	"281082"	"3"	"5"	"282171,15"	"0.200000"	"0"	
"12773"	"281082"	"4"	"5"	"282171,15"	"0.200000"	"0"	
"12774"	"281082"	"5"	"5"	"282171,15"	"0.200000"	"0"	
"12775"	"281082"	"6"	"5"	"282171,20"	"0.200000"	"0"	
"12776"	"281082"	"7"	"5"	"282171,20"	"0.200000"	"0"	
"12777"	"281082"	"8"	"5"	"282171,20"	"0.200000"	"0"	
"12778"	"281082"	"9"	"5"	"282171,30"	"0.200000"	"0"	
"12779"	"281082"	"10"	"5"	"282171,30"	"0.200000"	"0"	
"12780"	"281082"	"11"	"5"	"282171,30"	"0.200000"	"0"	
"12781"	"281082"	"12"	"5"	"282171,30"	"0.200000"	"0"	
"12782"	"281082"	"13"	"5"	"282171,30"	"0.200000"	"0"	
"12783"	"281082"	"14"	"5"	"282171,30"	"0.200000"	"0"	
"12784"	"281082"	"15"	"5"	"282171,30"	"0.200000"	"0"	
"12785"	"281083"	"0"	"0"	"282172,15"	"0.200000"	"1"	
"12786"	"281083"	"1"	"0"	"282172,10"	"0.200000"	"1"	
"12787"	"281083"	"2"	"0"	"282172,10"	"0.200000"	"1"	
"12788"	"281083"	"3"	"0"	"282172,15"	"0.200000"	"1"	
"12789"	"281083"	"4"	"0"	"282172,15"	"0.200000"	"1"	
"12790"	"281083"	"5"	"0"	"282172,15"	"0.200000"	"1"	
"12791"	"281083"	"6"	"0"	"282172,20"	"0.200000"	"1"	
"12792"	"281083"	"7"	"0"	"282172,20"	"0.200000"	"1"	
"12793"	"281083"	"8"	"0"	"282172,20"	"0.200000"	"1"	
"12794"	"281083"	"9"	"0"	"282172,30"	"0.200000"	"1"	
"12795"	"281083"	"10"	"0"	"282172,30"	"0.200000"	"1"	
"12796"	"281083"	"11"	"0"	"282172,30"	"0.200000"	"1"	
"12797"	"281083"	"12"	"0"	"282172,30"	"0.200000"	"1"	
"12798"	"281083"	"13"	"0"	"282172,30"	"0.200000"	"1"	
"12799"	"281083"	"14"	"0"	"282172,30"	"0.200000"	"1"	
"12800"	"281083"	"15"	"0"	"282172,30"	"0.200000"	"1"	
"12801"	"281083"	"0"	"1"	"282173,15"	"0.200000"	"1"	
"12802"	"281083"	"1"	"1"	"282173,10"	"0.200000"	"1"	
"12803"	"281083"	"2"	"1"	"282173,10"	"0.200000"	"1"	
"12804"	"281083"	"3"	"1"	"282173,15"	"0.200000"	"1"	
"12805"	"281083"	"4"	"1"	"282173,15"	"0.200000"	"1"	
"12806"	"281083"	"5"	"1"	"282173,15"	"0.200000"	"1"	
"12807"	"281083"	"6"	"1"	"282173,20"	"0.200000"	"1"	
"12808"	"281083"	"7"	"1"	"282173,20"	"0.200000"	"1"	
"12809"	"281083"	"8"	"1"	"282173,20"	"0.200000"	"1"	
"12810"	"281083"	"9"	"1"	"282173,30"	"0.200000"	"1"	
"12811"	"281083"	"10"	"1"	"282173,30"	"0.200000"	"1"	
"12812"	"281083"	"11"	"1"	"282173,30"	"0.200000"	"1"	
"12813"	"281083"	"12"	"1"	"282173,30"	"0.200000"	"1"	
"12814"	"281083"	"13"	"1"	"282173,30"	"0.200000"	"1"	
"12815"	"281083"	"14"	"1"	"282173,30"	"0.200000"	"1"	
"12816"	"281083"	"15"	"1"	"282173,30"	"0.200000"	"1"	
"12817"	"281083"	"0"	"2"	"282174,15"	"0.200000"	"1"	
"12818"	"281083"	"1"	"2"	"282174,10"	"0.200000"	"1"	
"12819"	"281083"	"2"	"2"	"282174,10"	"0.200000"	"1"	
"12820"	"281083"	"3"	"2"	"282174,15"	"0.200000"	"1"	
"12821"	"281083"	"4"	"2"	"282174,15"	"0.200000"	"1"	
"12822"	"281083"	"5"	"2"	"282174,15"	"0.200000"	"1"	
"12823"	"281083"	"6"	"2"	"282174,20"	"0.200000"	"1"	
"12824"	"281083"	"7"	"2"	"282174,20"	"0.200000"	"1"	
"12825"	"281083"	"8"	"2"	"282174,20"	"0.200000"	"1"	
"12826"	"281083"	"9"	"2"	"282174,30"	"0.200000"	"1"	
"12827"	"281083"	"10"	"2"	"282174,30"	"0.200000"	"1"	
"12828"	"281083"	"11"	"2"	"282174,30"	"0.200000"	"1"	
"12829"	"281083"	"12"	"2"	"282174,30"	"0.200000"	"1"	
"12830"	"281083"	"13"	"2"	"282174,30"	"0.200000"	"1"	
"12831"	"281083"	"14"	"2"	"282174,30"	"0.200000"	"1"	
"12832"	"281083"	"15"	"2"	"282174,30"	"0.200000"	"1"	
"12833"	"281083"	"0"	"3"	"282172,15"	"0.200000"	"0"	
"12834"	"281083"	"1"	"3"	"282172,10"	"0.200000"	"0"	
"12835"	"281083"	"2"	"3"	"282172,10"	"0.200000"	"0"	
"12836"	"281083"	"3"	"3"	"282172,15"	"0.200000"	"0"	
"12837"	"281083"	"4"	"3"	"282172,15"	"0.200000"	"0"	
"12838"	"281083"	"5"	"3"	"282172,15"	"0.200000"	"0"	
"12839"	"281083"	"6"	"3"	"282172,20"	"0.200000"	"0"	
"12840"	"281083"	"7"	"3"	"282172,20"	"0.200000"	"0"	
"12841"	"281083"	"8"	"3"	"282172,20"	"0.200000"	"0"	
"12842"	"281083"	"9"	"3"	"282172,30"	"0.200000"	"0"	
"12843"	"281083"	"10"	"3"	"282172,30"	"0.200000"	"0"	
"12844"	"281083"	"11"	"3"	"282172,30"	"0.200000"	"0"	
"12845"	"281083"	"12"	"3"	"282172,30"	"0.200000"	"0"	
"12846"	"281083"	"13"	"3"	"282172,30"	"0.200000"	"0"	
"12847"	"281083"	"14"	"3"	"282172,30"	"0.200000"	"0"	
"12848"	"281083"	"15"	"3"	"282172,30"	"0.200000"	"0"	
"12849"	"281083"	"0"	"4"	"282173,15"	"0.200000"	"0"	
"12850"	"281083"	"1"	"4"	"282173,10"	"0.200000"	"0"	
"12851"	"281083"	"2"	"4"	"282173,10"	"0.200000"	"0"	
"12852"	"281083"	"3"	"4"	"282173,15"	"0.200000"	"0"	
"12853"	"281083"	"4"	"4"	"282173,15"	"0.200000"	"0"	
"12854"	"281083"	"5"	"4"	"282173,15"	"0.200000"	"0"	
"12855"	"281083"	"6"	"4"	"282173,20"	"0.200000"	"0"	
"12856"	"281083"	"7"	"4"	"282173,20"	"0.200000"	"0"	
"12857"	"281083"	"8"	"4"	"282173,20"	"0.200000"	"0"	
"12858"	"281083"	"9"	"4"	"282173,30"	"0.200000"	"0"	
"12859"	"281083"	"10"	"4"	"282173,30"	"0.200000"	"0"	
"12860"	"281083"	"11"	"4"	"282173,30"	"0.200000"	"0"	
"12861"	"281083"	"12"	"4"	"282173,30"	"0.200000"	"0"	
"12862"	"281083"	"13"	"4"	"282173,30"	"0.200000"	"0"	
"12863"	"281083"	"14"	"4"	"282173,30"	"0.200000"	"0"	
"12864"	"281083"	"15"	"4"	"282173,30"	"0.200000"	"0"	
"12865"	"281083"	"0"	"5"	"282174,15"	"0.200000"	"0"	
"12866"	"281083"	"1"	"5"	"282174,10"	"0.200000"	"0"	
"12867"	"281083"	"2"	"5"	"282174,10"	"0.200000"	"0"	
"12868"	"281083"	"3"	"5"	"282174,15"	"0.200000"	"0"	
"12869"	"281083"	"4"	"5"	"282174,15"	"0.200000"	"0"	
"12870"	"281083"	"5"	"5"	"282174,15"	"0.200000"	"0"	
"12871"	"281083"	"6"	"5"	"282174,20"	"0.200000"	"0"	
"12872"	"281083"	"7"	"5"	"282174,20"	"0.200000"	"0"	
"12873"	"281083"	"8"	"5"	"282174,20"	"0.200000"	"0"	
"12874"	"281083"	"9"	"5"	"282174,30"	"0.200000"	"0"	
"12875"	"281083"	"10"	"5"	"282174,30"	"0.200000"	"0"	
"12876"	"281083"	"11"	"5"	"282174,30"	"0.200000"	"0"	
"12877"	"281083"	"12"	"5"	"282174,30"	"0.200000"	"0"	
"12878"	"281083"	"13"	"5"	"282174,30"	"0.200000"	"0"	
"12879"	"281083"	"14"	"5"	"282174,30"	"0.200000"	"0"	
"12880"	"281083"	"15"	"5"	"282174,30"	"0.200000"	"0"	
"12881"	"281087"	"0"	"0"	"282184,15"	"0.200000"	"1"	
"12882"	"281087"	"1"	"0"	"282184,10"	"0.200000"	"1"	
"12883"	"281087"	"2"	"0"	"282184,10"	"0.200000"	"1"	
"12884"	"281087"	"3"	"0"	"282184,15"	"0.200000"	"1"	
"12885"	"281087"	"4"	"0"	"282184,15"	"0.200000"	"1"	
"12886"	"281087"	"5"	"0"	"282184,15"	"0.200000"	"1"	
"12887"	"281087"	"6"	"0"	"282184,20"	"0.200000"	"1"	
"12888"	"281087"	"7"	"0"	"282184,20"	"0.200000"	"1"	
