"普通掉落ID"	"掉落包描述"	"掉落银币的概率"	"掉落银币的数量下限到上限"	"银币的分堆数下限到上限"	"掉落金币的概率"	"掉落金币的数量"	"金币的分堆数"	"掉落1(a=1物品ida=2specialidb=物品idc=数量d=万分之概率)"	"掉落2"	"掉落3"	"掉落4"	"掉落5"	"掉落6"	"掉落7"	"掉落8"	"掉落9"	"掉落10"	"掉落11"	"掉落12"	"掉落13"	"掉落14"	"掉落15"	"掉落16"	"掉落17"	"掉落18"	"掉落19"	"掉落20"	"掉落21"	"掉落22"	"掉落23"	"掉落24"	"掉落25"	"掉落26"	"掉落27"	"掉落28"	"掉落29"	"掉落30"	"掉落31"	"掉落32"	"掉落33"	"掉落34"	"掉落35"	"掉落36"	"掉落37"	"掉落38"	"掉落39"	"掉落40"	"掉落41"	"掉落42"	"掉落43"	"掉落44"	"掉落45"	"掉落46"	"掉落47"	"掉落48"	"掉落49"	"掉落50"	
"5052130"	"铁掌阴谋(困难)"	""	""	""	""	""	""	"1,100010,13000,10000"	"1,100001,400000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052140"	"铁掌阴谋(炼狱)"	""	""	""	""	""	""	"1,100010,13000,10000"	"1,100001,400000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052150"	"青龙险滩(简单)"	""	""	""	""	""	""	"1,100010,13000,10000"	"1,100001,400000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052160"	"青龙险滩(困难)"	""	""	""	""	""	""	"1,100010,13000,10000"	"1,100001,400000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052170"	"青龙险滩(炼狱)"	""	""	""	""	""	""	"1,100010,13000,10000"	"1,100001,400000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052180"	"进退两难(简单)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052190"	"进退两难(困难)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052200"	"进退两难(炼狱)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052210"	"无路可退(简单)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052220"	"无路可退(困难)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052230"	"无路可退(炼狱)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052240"	"师徒对决(简单)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052250"	"师徒对决(困难)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052260"	"师徒对决(炼狱)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052270"	"抛锚起航(简单)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052280"	"抛锚起航(困难)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052290"	"抛锚起航(炼狱)"	""	""	""	""	""	""	"1,100010,14000,10000"	"1,100001,450000,10000"	"1,100040,3,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052300"	"深宫庭院(简单)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052310"	"深宫庭院(困难)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052320"	"深宫庭院(炼狱)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052330"	"护卫森严(简单)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052340"	"护卫森严(困难)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052350"	"护卫森严(炼狱)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052360"	"偏安一隅(简单)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052370"	"偏安一隅(困难)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052380"	"偏安一隅(炼狱)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052390"	"禁宫之乱(简单)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052400"	"禁宫之乱(困难)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052410"	"禁宫之乱(炼狱)"	""	""	""	""	""	""	"1,100010,15000,10000"	"1,100001,500000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052420"	"寒翠堂下(简单)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052430"	"寒翠堂下(困难)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052440"	"寒翠堂下(炼狱)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052450"	"遗书初现(简单)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052460"	"遗书初现(困难)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052470"	"遗书初现(炼狱)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052480"	"冤家路窄(简单)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052490"	"冤家路窄(困难)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052500"	"冤家路窄(炼狱)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052510"	"舍命护书(简单)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052520"	"舍命护书(困难)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052530"	"舍命护书(炼狱)"	""	""	""	""	""	""	"1,100010,16000,10000"	"1,100001,550000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052540"	"紧追不舍(简单)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052550"	"紧追不舍(困难)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052560"	"紧追不舍(炼狱)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052570"	"生死攸关(简单)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052580"	"生死攸关(困难)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052590"	"生死攸关(炼狱)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052600"	"两面夹击(简单)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052610"	"两面夹击(困难)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052620"	"两面夹击(炼狱)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052630"	"杀出重围(简单)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052640"	"杀出重围(困难)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052650"	"杀出重围(炼狱)"	""	""	""	""	""	""	"1,100010,17000,10000"	"1,100001,600000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052660"	"敌手云集(简单)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052670"	"敌手云集(困难)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052680"	"敌手云集(炼狱)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052690"	"如此义弟(简单)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052700"	"如此义弟(困难)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052710"	"如此义弟(炼狱)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052720"	"肝胆相照(简单)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052730"	"肝胆相照(困难)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052740"	"肝胆相照(炼狱)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052750"	"化险为夷(简单)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052760"	"化险为夷(困难)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052770"	"化险为夷(炼狱)"	""	""	""	""	""	""	"1,100010,18000,10000"	"1,100001,650000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052780"	"再遇杀机(简单)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052790"	"再遇杀机(困难)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052800"	"再遇杀机(炼狱)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052810"	"围追堵截(简单)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052820"	"围追堵截(困难)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052830"	"围追堵截(炼狱)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052840"	"生死决战(简单)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052850"	"生死决战(困难)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052860"	"生死决战(炼狱)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052870"	"逃出生天(简单)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052880"	"逃出生天(困难)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5052890"	"逃出生天(炼狱)"	""	""	""	""	""	""	"1,100010,19000,10000"	"1,100001,700000,10000"	"1,100040,4,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5060110"	"第1组剧情本12星"	""	""	""	""	""	""	"1,20231005,1,10000"	"1,100004,10,10000"	"1,100001,100000,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5060120"	"第1组剧情本24星"	""	""	""	""	""	""	"1,20231007,1,10000"	"1,100004,15,10000"	"1,100002,100000,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5060130"	"第1组剧情本36星"	""	""	""	""	""	""	"1,20231006,1,10000"	"1,100004,20,10000"	"1,100002,100000,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5060210"	"第2组剧情本12星"	""	""	""	""	""	""	"1,20331004,1,10000"	"1,110102,2,10000"	"1,100004,20,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
"5060220"	"第2组剧情本24星"	""	""	""	""	""	""	"1,20331005,1,10000"	"1,100202,2,10000"	"1,100004,25,10000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	
